score,name,links
4.5,Vishal Khandelwal,https://www.ratemyprofessors.com/professor/2737062
4.1,Alan Sved,https://www.ratemyprofessors.com/professor/266928
2.1,Beth Newborg,https://www.ratemyprofessors.com/professor/901379
5.0,Bria Walker,https://www.ratemyprofessors.com/professor/1839471
3.7,Leanne Gilbertson,https://www.ratemyprofessors.com/professor/2474349
4.6,Amir Syed,https://www.ratemyprofessors.com/professor/2369530
3.5,Elizabeth Mahoney,https://www.ratemyprofessors.com/professor/515193
3.2,David Huffman,https://www.ratemyprofessors.com/professor/2126837
4.8,Steven Moon,https://www.ratemyprofessors.com/professor/2751461
3.0,Mehmet Yalin,https://www.ratemyprofessors.com/professor/640276
4.9,Eva Albertsson,https://www.ratemyprofessors.com/professor/549930
2.7,Anna Pavone,https://www.ratemyprofessors.com/professor/2206520
3.8,Giovanni Giuntella,https://www.ratemyprofessors.com/professor/2486560
2.0,Andrew Allsup,https://www.ratemyprofessors.com/professor/2722615
5.0,Pamela Nutt,https://www.ratemyprofessors.com/professor/2508249
5.0,Benjamin Barson,https://www.ratemyprofessors.com/professor/2455676
5.0,Geneveive Newman,https://www.ratemyprofessors.com/professor/2749995
1.0,Vincent Vozzella,https://www.ratemyprofessors.com/professor/2730069
4.3,Yuko Wright,https://www.ratemyprofessors.com/professor/2482202
1.0,Shanetta Weatherspoon,https://www.ratemyprofessors.com/professor/2728366
3.2,Jocelyn Kauffunger,https://www.ratemyprofessors.com/professor/375308
5.0,Jacques Bromberg,https://www.ratemyprofessors.com/professor/1935565
2.5,Carole Reinert,https://www.ratemyprofessors.com/professor/2563620
4.7,Mishaela DiNino,https://www.ratemyprofessors.com/professor/2742665
5.0,Teresa Clifton,https://www.ratemyprofessors.com/professor/2464898
2.0,Joe Frem,https://www.ratemyprofessors.com/professor/2724949
4.3,Manuel Garzón,https://www.ratemyprofessors.com/professor/2215564
4.7,Angela Velez,https://www.ratemyprofessors.com/professor/2294849
5.0,Alexus Brown,https://www.ratemyprofessors.com/professor/2760607
3.0,Rachel Suarez,https://www.ratemyprofessors.com/professor/2732124
2.0,Vinicius Petrucci,https://www.ratemyprofessors.com/professor/2466945
4.9,Gordon Lu,https://www.ratemyprofessors.com/professor/2588578
4.4,Thomas Kamarck,https://www.ratemyprofessors.com/professor/2245996
3.4,Ivan Yotov,https://www.ratemyprofessors.com/professor/856442
3.0,Fabian Mosquera,https://www.ratemyprofessors.com/professor/2758896
1.0,Diarra Clarke,https://www.ratemyprofessors.com/professor/2774577
4.3,Pam Blackwood,https://www.ratemyprofessors.com/professor/2132772
5.0,Brandon Grainger,https://www.ratemyprofessors.com/professor/2108063
1.3,Kathleen George,https://www.ratemyprofessors.com/professor/2623198
5.0,Gene Natali,https://www.ratemyprofessors.com/professor/2761214
2.0,Rabikar Chatterjee,https://www.ratemyprofessors.com/professor/2729603
3.7,Jon Chernus,https://www.ratemyprofessors.com/professor/1557515
1.0,Chengnian Xiao,https://www.ratemyprofessors.com/professor/2779114
4.8,Channing Parker,https://www.ratemyprofessors.com/professor/2438849
2.0,Gianluca Passarelli,https://www.ratemyprofessors.com/professor/2782637
1.0,Linda Kucan,https://www.ratemyprofessors.com/professor/2666236
5.0,Tahirah Walker,https://www.ratemyprofessors.com/professor/2358985
5.0,Taylor Coughlan,https://www.ratemyprofessors.com/professor/2692135
1.5,Shana Wagner,https://www.ratemyprofessors.com/professor/2761773
3.3,Gerald McCausland,https://www.ratemyprofessors.com/professor/251807
5.0,Genevra Jones,https://www.ratemyprofessors.com/professor/2761796
4.8,Daniel Beresheim,https://www.ratemyprofessors.com/professor/2564902
4.8,Christopher Badillo Cabrera,https://www.ratemyprofessors.com/professor/2600306
3.8,Christina Burroughs,https://www.ratemyprofessors.com/professor/1243825
1.6,Michael Hatridge,https://www.ratemyprofessors.com/professor/2399939
3.2,Jay Sukits,https://www.ratemyprofessors.com/professor/93349
3.6,Magnolia Ortiz,https://www.ratemyprofessors.com/professor/2210321
4.9,Andrew Bunger,https://www.ratemyprofessors.com/professor/2137106
5.0,Julie Pal-Agrawal,https://www.ratemyprofessors.com/professor/2449055
4.4,Marah Gubar,https://www.ratemyprofessors.com/professor/98541
5.0,Andrew Ribner,https://www.ratemyprofessors.com/professor/2707420
5.0,CE Mackenzie,https://www.ratemyprofessors.com/professor/2759640
5.0,Cullyn Murphy,https://www.ratemyprofessors.com/professor/2645823
4.8,Kimberly Kowallis,https://www.ratemyprofessors.com/professor/2369206
4.5,Jack Hansberry,https://www.ratemyprofessors.com/professor/2724950
3.9,Susan Shaiman,https://www.ratemyprofessors.com/professor/390985
3.3,Walter Carson,https://www.ratemyprofessors.com/professor/263555
4.9,Michael Spring,https://www.ratemyprofessors.com/professor/333734
5.0,Maria Dollard,https://www.ratemyprofessors.com/professor/2768888
4.9,Frits Pil,https://www.ratemyprofessors.com/professor/849451
5.0,Sarah Hansen,https://www.ratemyprofessors.com/professor/2557741
5.0,Katelyn Zeak,https://www.ratemyprofessors.com/professor/2665772
4.5,Nicolette Covington,https://www.ratemyprofessors.com/professor/2755475
3.6,Inoka Pathiraja,https://www.ratemyprofessors.com/professor/2733318
4.4,Andrew Druckenbrod,https://www.ratemyprofessors.com/professor/1563289
4.9,Kimberly Hoover,https://www.ratemyprofessors.com/professor/2442713
1.0,Sergio Butkewitsch,https://www.ratemyprofessors.com/professor/2766146
4.7,Eric Polinko,https://www.ratemyprofessors.com/professor/840826
1.3,Karen Brown,https://www.ratemyprofessors.com/professor/2558250
3.3,Stefania Albanesi,https://www.ratemyprofessors.com/professor/2533222
3.5,Theresa Kwon,https://www.ratemyprofessors.com/professor/2712968
4.8,Cesar Romero,https://www.ratemyprofessors.com/professor/2423554
4.6,Jennifer Boum Make,https://www.ratemyprofessors.com/professor/1869531
5.0,Christine Feeley,https://www.ratemyprofessors.com/professor/2625991
3.7,Konstantinos Pelechrinis,https://www.ratemyprofessors.com/professor/1540986
4.4,Marla Ripoll,https://www.ratemyprofessors.com/professor/70147
1.5,Linxi Liu,https://www.ratemyprofessors.com/professor/2746789
5.0,Juan Duchesne-Winter,https://www.ratemyprofessors.com/professor/2691833
5.0,Seong Jae Hwang,https://www.ratemyprofessors.com/professor/2703242
5.0,Ying Qin,https://www.ratemyprofessors.com/professor/2686972
2.1,Oleg Prokopyev,https://www.ratemyprofessors.com/professor/945430
4.0,Michael Sherwin,https://www.ratemyprofessors.com/professor/2761221
4.1,Yolanda Covington-Ward,https://www.ratemyprofessors.com/professor/1351010
2.9,Jason Rampelt,https://www.ratemyprofessors.com/professor/1963244
4.1,Heath Cabot,https://www.ratemyprofessors.com/professor/2351910
3.5,Victoria Shineman,https://www.ratemyprofessors.com/professor/1884132
4.3,James Scarborough,https://www.ratemyprofessors.com/professor/2545635
1.0,Mostafa Bedewy,https://www.ratemyprofessors.com/professor/2582525
3.5,Stephen Weber,https://www.ratemyprofessors.com/professor/1343671
2.3,Mark Kahrs,https://www.ratemyprofessors.com/professor/744691
3.9,Mark Strauss,https://www.ratemyprofessors.com/professor/92088
1.9,Audrey Murrell,https://www.ratemyprofessors.com/professor/600938
4.5,Michel Gobat,https://www.ratemyprofessors.com/professor/2140752
5.0,Eddie Bonilla,https://www.ratemyprofessors.com/professor/2680865
3.5,Candi Carter-Olsen,https://www.ratemyprofessors.com/professor/1664820
4.0,Ian Flynn,https://www.ratemyprofessors.com/professor/2759636
5.0,Patrick Martin,https://www.ratemyprofessors.com/professor/2759257
2.8,Reza Pakzad,https://www.ratemyprofessors.com/professor/1263085
3.2,Patrick Clark,https://www.ratemyprofessors.com/professor/1052088
2.2,Martin Weiss,https://www.ratemyprofessors.com/professor/581522
4.6,Shirin Fozi Jones,https://www.ratemyprofessors.com/professor/1871833
4.7,Bob Butter,https://www.ratemyprofessors.com/professor/2205481
3.9,Tymofiy Mylovanov,https://www.ratemyprofessors.com/professor/1894253
3.6,Lauren Ross,https://www.ratemyprofessors.com/professor/2628392
4.6,Michael Heller,https://www.ratemyprofessors.com/professor/2706951
5.0,Jeanette Lehn,https://www.ratemyprofessors.com/professor/2656754
5.0,Meghan Bastyr,https://www.ratemyprofessors.com/professor/2648107
5.0,Sean Grillo,https://www.ratemyprofessors.com/professor/2068668
5.0,Christine Bryan,https://www.ratemyprofessors.com/professor/2758768
3.7,Vladimir Padunov,https://www.ratemyprofessors.com/professor/88449
4.5,Donghyun Choi,https://www.ratemyprofessors.com/professor/2517091
4.8,Mauricio Pulecio,https://www.ratemyprofessors.com/professor/1943153
4.5,Travis Freidman,https://www.ratemyprofessors.com/professor/2621878
4.0,Laura Davis,https://www.ratemyprofessors.com/professor/2079676
5.0,Pamela Vanhaitsma,https://www.ratemyprofessors.com/professor/1610691
2.0,Kim Howell,https://www.ratemyprofessors.com/professor/2757798
3.9,Sachin Velankar,https://www.ratemyprofessors.com/professor/426406
4.7,Ipsita Banerjee,https://www.ratemyprofessors.com/professor/2084239
3.5,Stephen Carr,https://www.ratemyprofessors.com/professor/98537
5.0,Hashem Alrefai,https://www.ratemyprofessors.com/professor/2756537
1.4,Jordan Parrish,https://www.ratemyprofessors.com/professor/2673675
4.2,Adriana Helbig,https://www.ratemyprofessors.com/professor/1352813
3.0,Ford Sheila,https://www.ratemyprofessors.com/professor/1809311
5.0,Deborah Robinson,https://www.ratemyprofessors.com/professor/1637328
4.6,Seth Horne,https://www.ratemyprofessors.com/professor/1921004
3.7,Parag Gohel,https://www.ratemyprofessors.com/professor/2573574
3.3,Tetyana Shlikhar,https://www.ratemyprofessors.com/professor/2548935
4.5,Joaquin Rodriguez Alonso,https://www.ratemyprofessors.com/professor/2477436
4.0,Inhee Lee,https://www.ratemyprofessors.com/professor/2695307
3.0,Shelia Ford,https://www.ratemyprofessors.com/professor/2752477
2.0,Emily Bezak,https://www.ratemyprofessors.com/professor/2752412
2.5,Robert Wozniak,https://www.ratemyprofessors.com/professor/1599094
4.8,Yasuhiro Shirai,https://www.ratemyprofessors.com/professor/1111003
4.7,Mohamed Farag,https://www.ratemyprofessors.com/professor/2550901
3.0,Cheri Gmiter,https://www.ratemyprofessors.com/professor/2749835
4.1,Larry Glasco,https://www.ratemyprofessors.com/professor/630242
5.0,Alma Martin,https://www.ratemyprofessors.com/professor/2634274
4.5,Bill Lychack,https://www.ratemyprofessors.com/professor/2445108
5.0,Jason Miller,https://www.ratemyprofessors.com/professor/2749454
3.0,Kenneth Powell,https://www.ratemyprofessors.com/professor/2486904
4.1,Ellen Smith,https://www.ratemyprofessors.com/professor/312453
3.0,Mahrad Sharifvaghefi,https://www.ratemyprofessors.com/professor/2621871
2.7,Sean Carmody,https://www.ratemyprofessors.com/professor/2682355
4.7,Vanitha Swaminathan,https://www.ratemyprofessors.com/professor/1227320
2.3,Peter Brusilovsky,https://www.ratemyprofessors.com/professor/201164
2.5,Lester Olson,https://www.ratemyprofessors.com/professor/196293
3.0,John Aronis,https://www.ratemyprofessors.com/professor/9347
3.5,Jennifer Reinwald,https://www.ratemyprofessors.com/professor/2328330
2.7,Parisa Fatheddin,https://www.ratemyprofessors.com/professor/2433732
4.3,Mora Harris,https://www.ratemyprofessors.com/professor/2555391
4.9,Khirsten Scott,https://www.ratemyprofessors.com/professor/2471800
2.8,Joel Fishman,https://www.ratemyprofessors.com/professor/192629
2.4,Johanna Murphy,https://www.ratemyprofessors.com/professor/2211713
4.0,Tonya Slawsinski,https://www.ratemyprofessors.com/professor/2486370
4.5,Samuel Gavin,https://www.ratemyprofessors.com/professor/2568796
3.0,Charles Gochman,https://www.ratemyprofessors.com/professor/120564
2.0,Sofia Berinstein,https://www.ratemyprofessors.com/professor/2707030
3.7,Stanley Paul,https://www.ratemyprofessors.com/professor/1319712
2.8,David Waldeck,https://www.ratemyprofessors.com/professor/247878
3.6,Robert Atkin,https://www.ratemyprofessors.com/professor/130196
2.4,Rudrajit Banerjee,https://www.ratemyprofessors.com/professor/2344256
5.0,Sarah Kennedy,https://www.ratemyprofessors.com/professor/2639558
5.0,Morgan Nati,https://www.ratemyprofessors.com/professor/2715515
4.5,William Penn,https://www.ratemyprofessors.com/professor/2408191
4.0,Marisol Balderrama,https://www.ratemyprofessors.com/professor/2677443
1.8,Anushka Daunt,https://www.ratemyprofessors.com/professor/2632735
3.6,Vittorio Paolone,https://www.ratemyprofessors.com/professor/147213
3.6,Tansev Geylani,https://www.ratemyprofessors.com/professor/994385
4.4,Frank Karioris,https://www.ratemyprofessors.com/professor/2413940
5.0,Behnam Esmayli,https://www.ratemyprofessors.com/professor/2244067
1.7,Valire Copeland,https://www.ratemyprofessors.com/professor/838841
4.7,Priyadip Mondal,https://www.ratemyprofessors.com/professor/2551772
4.2,Hseen Baled,https://www.ratemyprofessors.com/professor/2079042
4.7,Siobhan Vivian,https://www.ratemyprofessors.com/professor/1369480
5.0,Jacob Otto,https://www.ratemyprofessors.com/professor/2674630
2.5,Keisha Blain,https://www.ratemyprofessors.com/professor/2656947
3.0,Thomas Marre,https://www.ratemyprofessors.com/professor/2401112
5.0,Heng Ban,https://www.ratemyprofessors.com/professor/2563191
3.1,Peter Wipf,https://www.ratemyprofessors.com/professor/509540
3.8,Clare Connors,https://www.ratemyprofessors.com/professor/634400
1.0,Matthew Googins,https://www.ratemyprofessors.com/professor/2705670
4.3,Brenda Solkez,https://www.ratemyprofessors.com/professor/2245611
3.6,Ellina Sattarova,https://www.ratemyprofessors.com/professor/2093592
4.7,Carrie Weaver,https://www.ratemyprofessors.com/professor/2241712
5.0,Lee Veeraraghavan,https://www.ratemyprofessors.com/professor/2702943
1.0,Mildred Biaku,https://www.ratemyprofessors.com/professor/2323597
2.6,Milos Hauskrecht,https://www.ratemyprofessors.com/professor/91836
5.0,Ryan Carpenter,https://www.ratemyprofessors.com/professor/2676507
4.7,R. Cridlin,https://www.ratemyprofessors.com/professor/2090636
4.0,Neha Dhole,https://www.ratemyprofessors.com/professor/2641446
4.8,Natalie Kouri-Towe,https://www.ratemyprofessors.com/professor/2332190
1.3,George Borg,https://www.ratemyprofessors.com/professor/2255571
1.8,Tonya Edmonds,https://www.ratemyprofessors.com/professor/2589651
4.0,Michelle Granshaw,https://www.ratemyprofessors.com/professor/2694837
4.0,Javad Nosratabadi,https://www.ratemyprofessors.com/professor/2621879
2.0,Edwin Everhart,https://www.ratemyprofessors.com/professor/2671572
4.0,Jaclyn Joyce,https://www.ratemyprofessors.com/professor/2569102
4.0,Ingrid Mundari,https://www.ratemyprofessors.com/professor/109371
4.4,William Horne,https://www.ratemyprofessors.com/professor/1405515
4.0,Allison Shertzer,https://www.ratemyprofessors.com/professor/1705627
4.8,Mert Ertunga,https://www.ratemyprofessors.com/professor/1224724
4.0,Joe Patrick,https://www.ratemyprofessors.com/professor/2696455
3.8,Natasha Tokowicz,https://www.ratemyprofessors.com/professor/487524
2.6,Irina Livezeanu,https://www.ratemyprofessors.com/professor/278894
3.6,Ken Batista,https://www.ratemyprofessors.com/professor/313138
4.2,Erin Kello,https://www.ratemyprofessors.com/professor/2162963
5.0,Emily Elliott,https://www.ratemyprofessors.com/professor/2695913
5.0,Gabriela Terrazas-Duarte,https://www.ratemyprofessors.com/professor/2677193
3.9,Minhee Yun,https://www.ratemyprofessors.com/professor/1040488
4.0,Norma Greco,https://www.ratemyprofessors.com/professor/2363823
1.0,Melissa Glasser,https://www.ratemyprofessors.com/professor/2620717
5.0,Jake Stambaugh,https://www.ratemyprofessors.com/professor/2695676
5.0,Nedah Nemati,https://www.ratemyprofessors.com/professor/2466424
2.9,Ryan Phillips,https://www.ratemyprofessors.com/professor/2381680
2.8,Carol Colby,https://www.ratemyprofessors.com/professor/1894230
4.0,Silpa Mukherjee,https://www.ratemyprofessors.com/professor/2647703
4.0,Katherine Lieder,https://www.ratemyprofessors.com/professor/2695203
1.3,Rachel Grozanick,https://www.ratemyprofessors.com/professor/2441315
3.0,Cheryl Messick,https://www.ratemyprofessors.com/professor/226902
3.5,Katie Booth,https://www.ratemyprofessors.com/professor/1352627
3.7,Nicole Corbin,https://www.ratemyprofessors.com/professor/2643003
3.7,Dawna Duff,https://www.ratemyprofessors.com/professor/2668063
2.0,Madeline Scanlon,https://www.ratemyprofessors.com/professor/2622924
4.7,Timothy Michaels,https://www.ratemyprofessors.com/professor/2389115
5.0,Mahi Hardalupas,https://www.ratemyprofessors.com/professor/2589446
4.0,Arash Mahboobin,https://www.ratemyprofessors.com/professor/1929047
3.4,Jim Dutcher,https://www.ratemyprofessors.com/professor/980491
3.1,Todd Kart,https://www.ratemyprofessors.com/professor/1442092
2.8,Crystal Sickles,https://www.ratemyprofessors.com/professor/2457231
3.0,Gregory Storm,https://www.ratemyprofessors.com/professor/2650667
5.0,Lindsey French,https://www.ratemyprofessors.com/professor/2686137
3.5,Jordan Hayes,https://www.ratemyprofessors.com/professor/2229832
4.3,Celena Todora,https://www.ratemyprofessors.com/professor/2451179
3.3,Sandra  Douglas,https://www.ratemyprofessors.com/professor/1980694
4.0,Bard Ermentrout,https://www.ratemyprofessors.com/professor/186227
4.0,Jeremy Boyle,https://www.ratemyprofessors.com/professor/2363075
4.5,Christopher Cannon,https://www.ratemyprofessors.com/professor/2646132
3.8,Colin MacCabe,https://www.ratemyprofessors.com/professor/69676
3.4,Karen Reardon,https://www.ratemyprofessors.com/professor/2461848
5.0,Amanda Awanjo,https://www.ratemyprofessors.com/professor/2213982
3.3,Constantinos Costa,https://www.ratemyprofessors.com/professor/2517864
4.2,Daniel Burridge,https://www.ratemyprofessors.com/professor/2085000
5.0,Yujin Jang,https://www.ratemyprofessors.com/professor/2687555
3.5,Angie Schiappacasse,https://www.ratemyprofessors.com/professor/2564222
5.0,Anthony Verardi,https://www.ratemyprofessors.com/professor/2215497
4.0,Matthew Jackson,https://www.ratemyprofessors.com/professor/2593449
1.0,Glenson France,https://www.ratemyprofessors.com/professor/2686717
4.0,Jozef Petrak,https://www.ratemyprofessors.com/professor/2235736
5.0,Quyen Do,https://www.ratemyprofessors.com/professor/2607571
4.1,Susan Gillis,https://www.ratemyprofessors.com/professor/159723
4.5,Elissa Bullion,https://www.ratemyprofessors.com/professor/2588363
5.0,Timothy Jordan,https://www.ratemyprofessors.com/professor/2683591
5.0,Ioannis Bourmpakis,https://www.ratemyprofessors.com/professor/2683421
3.3,Stanley Kabala,https://www.ratemyprofessors.com/professor/842659
4.9,Emma Squire,https://www.ratemyprofessors.com/professor/2211706
3.4,David Stoffer,https://www.ratemyprofessors.com/professor/387958
1.0,Eve Barden,https://www.ratemyprofessors.com/professor/2681352
3.7,Seyed Nosratabadi,https://www.ratemyprofessors.com/professor/2645841
3.0,Regina Schulte-Ladbeck,https://www.ratemyprofessors.com/professor/1322578
3.8,Daniel Mosse,https://www.ratemyprofessors.com/professor/89532
1.0,Anne Souto,https://www.ratemyprofessors.com/professor/2676771
5.0,Kaniqua Robinson,https://www.ratemyprofessors.com/professor/2641429
5.0,Mina Kim,https://www.ratemyprofessors.com/professor/2674444
5.0,Thomas McWhorter,https://www.ratemyprofessors.com/professor/2673964
4.5,Majid Darvishan,https://www.ratemyprofessors.com/professor/2298705
5.0,Luhan Li,https://www.ratemyprofessors.com/professor/2529271
1.0,Shobha Mittal,https://www.ratemyprofessors.com/professor/2671383
1.0,Abigail Salisbury,https://www.ratemyprofessors.com/professor/2637933
2.7,Steven Gaulin,https://www.ratemyprofessors.com/professor/148106
5.0,Gary Janchenko,https://www.ratemyprofessors.com/professor/2669430
5.0,Tyler Gaona,https://www.ratemyprofessors.com/professor/2669385
3.2,Barry Ames,https://www.ratemyprofessors.com/professor/242638
1.0,Sofia Moroni,https://www.ratemyprofessors.com/professor/2183474
4.0,Hoda Bidkhori,https://www.ratemyprofessors.com/professor/2115141
2.1,Susan Funkenstein,https://www.ratemyprofessors.com/professor/1264296
2.8,Aaron Mann,https://www.ratemyprofessors.com/professor/838842
3.7,Stephen Engstrom,https://www.ratemyprofessors.com/professor/55881
4.3,Lana Sims,https://www.ratemyprofessors.com/professor/2512422
3.0,Rebecca Walsh,https://www.ratemyprofessors.com/professor/2324846
3.2,Cynthia Croot,https://www.ratemyprofessors.com/professor/2398308
5.0,Catherine Walsh,https://www.ratemyprofessors.com/professor/2029631
4.2,Erin Kirschmann,https://www.ratemyprofessors.com/professor/1944092
4.8,Anita Lukic,https://www.ratemyprofessors.com/professor/2211299
1.6,Adam Hobaugh,https://www.ratemyprofessors.com/professor/2523063
5.0,Joshua Corson,https://www.ratemyprofessors.com/professor/2530126
5.0,Jules Gill-Peterson,https://www.ratemyprofessors.com/professor/2203331
5.0,Nelesi Rodriguez,https://www.ratemyprofessors.com/professor/2548919
3.5,Brianna Howell,https://www.ratemyprofessors.com/professor/2547138
4.3,Myriam Abdel-Malek,https://www.ratemyprofessors.com/professor/1673213
5.0,Kay Henderson,https://www.ratemyprofessors.com/professor/2661537
5.0,Emmy Rogers,https://www.ratemyprofessors.com/professor/2519020
4.5,Edward Orehek,https://www.ratemyprofessors.com/professor/2106021
5.0,Marlene Cohen,https://www.ratemyprofessors.com/professor/2180876
1.0,Emma Lucas-Darby,https://www.ratemyprofessors.com/professor/2639441
3.0,Arundhati Ghosh,https://www.ratemyprofessors.com/professor/1193721
5.0,Kenneth DeHaan,https://www.ratemyprofessors.com/professor/1844630
3.8,Kirsten McKone,https://www.ratemyprofessors.com/professor/2456593
4.0,Ellen Ansell,https://www.ratemyprofessors.com/professor/2657115
5.0,Jorge Delgado,https://www.ratemyprofessors.com/professor/2637225
5.0,Oscar Enriquez,https://www.ratemyprofessors.com/professor/2630741
3.0,Anastasia Kokina,https://www.ratemyprofessors.com/professor/1719625
5.0,Liz Adams,https://www.ratemyprofessors.com/professor/1058868
3.0,Kevin Chen,https://www.ratemyprofessors.com/professor/90604
4.0,Marlee Fuhrmann,https://www.ratemyprofessors.com/professor/2366477
3.9,Nathan Firestone,https://www.ratemyprofessors.com/professor/263373
1.3,Jun Yang,https://www.ratemyprofessors.com/professor/1553889
2.0,Yu-Ru Lin,https://www.ratemyprofessors.com/professor/2145263
5.0,Chi Zhang,https://www.ratemyprofessors.com/professor/2652103
4.8,Joshua Graber,https://www.ratemyprofessors.com/professor/2260373
3.0,Malcolm Friend,https://www.ratemyprofessors.com/professor/2205869
3.5,Michelle Wier,https://www.ratemyprofessors.com/professor/2466150
1.0,Louis Wilson,https://www.ratemyprofessors.com/professor/2650353
4.5,Jeffrey Lawrence,https://www.ratemyprofessors.com/professor/529268
1.2,Rebecca Hayes,https://www.ratemyprofessors.com/professor/2517873
2.4,Anne Weis,https://www.ratemyprofessors.com/professor/2353839
5.0,Diego Ricciotti,https://www.ratemyprofessors.com/professor/2286475
4.8,Billy Yates,https://www.ratemyprofessors.com/professor/313150
4.7,Janelle Greenberg,https://www.ratemyprofessors.com/professor/88405
4.5,Jennifer Jhun,https://www.ratemyprofessors.com/professor/1891874
2.5,Tod Porter,https://www.ratemyprofessors.com/professor/2520007
4.3,Jessica Wandelt,https://www.ratemyprofessors.com/professor/2140759
3.8,Lei LI,https://www.ratemyprofessors.com/professor/1675789
1.4,Stephanie Wang,https://www.ratemyprofessors.com/professor/1882757
4.6,William Childers,https://www.ratemyprofessors.com/professor/2139794
3.3,Jessica Fitzpatrick,https://www.ratemyprofessors.com/professor/1984245
2.4,Andrea La Nauze,https://www.ratemyprofessors.com/professor/2183003
2.5,Ann Weis,https://www.ratemyprofessors.com/professor/330756
2.3,Corey Dominick,https://www.ratemyprofessors.com/professor/2520055
2.0,Barbara Carryer,https://www.ratemyprofessors.com/professor/2631816
3.0,Luana Moreira Reis,https://www.ratemyprofessors.com/professor/2453885
4.5,Olivia Bloechl,https://www.ratemyprofessors.com/professor/2453642
2.8,Ingrid Edwards,https://www.ratemyprofessors.com/professor/1865606
5.0,Megan Kappel,https://www.ratemyprofessors.com/professor/2352324
4.4,Corinne Zawacki,https://www.ratemyprofessors.com/professor/2204061
3.8,Laura Stamm,https://www.ratemyprofessors.com/professor/1892767
5.0,Isabel Trujillo,https://www.ratemyprofessors.com/professor/2219079
4.8,Sandra Nelson,https://www.ratemyprofessors.com/professor/2258467
4.0,Elizabeth Raffaele,https://www.ratemyprofessors.com/professor/2635501
5.0,Thomas Lawson,https://www.ratemyprofessors.com/professor/2639771
2.9,Jack Lange,https://www.ratemyprofessors.com/professor/2139608
3.7,Kevin Flanagan,https://www.ratemyprofessors.com/professor/2144283
5.0,Martin Turcotte,https://www.ratemyprofessors.com/professor/2363760
5.0,Evan Gray,https://www.ratemyprofessors.com/professor/2460999
4.7,Tyler Brunette,https://www.ratemyprofessors.com/professor/2005219
5.0,Kayla Banner,https://www.ratemyprofessors.com/professor/2636638
3.4,Karl Johnson,https://www.ratemyprofessors.com/professor/426407
3.9,Julie Fiez,https://www.ratemyprofessors.com/professor/376027
2.0,Frank King,https://www.ratemyprofessors.com/professor/2622226
1.0,Danielle Lapierre,https://www.ratemyprofessors.com/professor/2622227
3.8,Paula Grabowski,https://www.ratemyprofessors.com/professor/561411
5.0,Caroline Brickman,https://www.ratemyprofessors.com/professor/2494678
4.9,Sylvia Grove,https://www.ratemyprofessors.com/professor/1868851
4.3,Karen Park,https://www.ratemyprofessors.com/professor/2145719
3.5,Fereshteh Lagzi,https://www.ratemyprofessors.com/professor/2582942
4.0,Luana Reis,https://www.ratemyprofessors.com/professor/2346882
4.9,William Laboon,https://www.ratemyprofessors.com/professor/1898744
4.8,Maximillian Bender,https://www.ratemyprofessors.com/professor/2509108
2.0,J.S. Lin,https://www.ratemyprofessors.com/professor/564485
4.7,Anne Robertson,https://www.ratemyprofessors.com/professor/333468
2.5,Emily Biermann,https://www.ratemyprofessors.com/professor/2625819
5.0,Aric Berning,https://www.ratemyprofessors.com/professor/2160508
2.0,Yogita Shamdasani,https://www.ratemyprofessors.com/professor/2564365
2.5,John Martis,https://www.ratemyprofessors.com/professor/1993326
4.3,Karen Bigrigg,https://www.ratemyprofessors.com/professor/1864941
1.0,Frances Johnson,https://www.ratemyprofessors.com/professor/2623312
2.0,Samantha Sherman,https://www.ratemyprofessors.com/professor/2622225
4.0,David Anderson,https://www.ratemyprofessors.com/professor/2559426
1.7,David Wilkinson,https://www.ratemyprofessors.com/professor/1713163
4.3,David Krebs,https://www.ratemyprofessors.com/professor/1805183
3.5,Josef Werne,https://www.ratemyprofessors.com/professor/1842124
5.0,Richard van Weelden,https://www.ratemyprofessors.com/professor/2423092
4.1,Taieb Znati,https://www.ratemyprofessors.com/professor/138895
4.2,Tamar Malloy,https://www.ratemyprofessors.com/professor/2437193
5.0,Keith Werling,https://www.ratemyprofessors.com/professor/2179167
5.0,Christopher Staley,https://www.ratemyprofessors.com/professor/2290700
1.8,Wen-Ting Chung,https://www.ratemyprofessors.com/professor/2463212
4.0,Farrah Neumann,https://www.ratemyprofessors.com/professor/2326048
3.8,Jacob Pomerantz,https://www.ratemyprofessors.com/professor/2085134
2.9,Kimberly Creasap,https://www.ratemyprofessors.com/professor/1829191
2.5,Janice Vance,https://www.ratemyprofessors.com/professor/928060
5.0,Eugene Kim,https://www.ratemyprofessors.com/professor/2186810
5.0,Yinhao Qian,https://www.ratemyprofessors.com/professor/2607829
4.7,Morgan Kayser,https://www.ratemyprofessors.com/professor/2207189
4.5,Matthew Hadodo,https://www.ratemyprofessors.com/professor/2308882
3.4,Mary Kay Biagini,https://www.ratemyprofessors.com/professor/454815
4.3,Aleksandra Petkova,https://www.ratemyprofessors.com/professor/2505586
5.0,Malcolm Jardine,https://www.ratemyprofessors.com/professor/2606905
2.0,Lingqing Xu,https://www.ratemyprofessors.com/professor/2594853
1.0,Siyu Zhou,https://www.ratemyprofessors.com/professor/2605822
3.7,Ron Magnusons,https://www.ratemyprofessors.com/professor/1667145
1.0,Dan Webber,https://www.ratemyprofessors.com/professor/2448178
